,year_x,stateabbr_x,statedesc_x,locationname,datasource_x,category_x,measure_x,data_value_unit_x,data_value_type_x,data_value_x,low_confidence_limit_x,high_confidence_limit_x,totalpopulation_x,geolocation_x,short_question_text_x,data_value_y,low_confidence_limit_y,high_confidence_limit_y,short_question_text_y,y
355,2020,AL,Alabama,Mount Olive,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.4,4079,"{'type': 'Point', 'coordinates': [-86.87259596, 33.67777465]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),0.0
356,2020,AL,Alabama,Mount Olive,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.4,4079,"{'type': 'Point', 'coordinates': [-86.87259596, 33.67777465]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
357,2020,AL,Alabama,Mount Vernon,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.4,5.2,5.6,1591,"{'type': 'Point', 'coordinates': [-88.0249245, 31.08471434]}",Cancer (except skin),5.8,5.2,6.3,Cancer (except skin),1.0
358,2020,AL,Alabama,Mountain Brook,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,6.2,6.4,20417,"{'type': 'Point', 'coordinates': [-86.74037793, 33.48704914]}",Cancer (except skin),6.6,6.0,7.2,Cancer (except skin),1.0
359,2020,AL,Alabama,Movico,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.1,4.8,5.5,305,"{'type': 'Point', 'coordinates': [-88.02661924, 31.06276348]}",Cancer (except skin),5.5,4.9,6.0,Cancer (except skin),1.0
360,2020,AL,Alabama,Mulga,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.3,836,"{'type': 'Point', 'coordinates': [-86.9746515, 33.54919494]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
361,2020,AL,Alabama,Munford,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,1292,"{'type': 'Point', 'coordinates': [-85.95473156, 33.52641938]}",Cancer (except skin),6.5,5.8,7.1,Cancer (except skin),1.0
362,2020,AL,Alabama,Muscle Shoals,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.9,6.2,13146,"{'type': 'Point', 'coordinates': [-87.63473612, 34.74459864]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
363,2020,AL,Alabama,Myrtlewood,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.2,130,"{'type': 'Point', 'coordinates': [-87.9492617, 32.25208778]}",Cancer (except skin),6.2,5.5,6.8,Cancer (except skin),1.0
364,2020,AL,Alabama,Nanafalia,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.4,6.1,94,"{'type': 'Point', 'coordinates': [-87.99575714, 32.11139327]}",Cancer (except skin),6.0,5.4,6.6,Cancer (except skin),1.0
365,2020,AL,Alabama,Nances Creek,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.5,407,"{'type': 'Point', 'coordinates': [-85.67329619, 33.85877134]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
366,2020,AL,Alabama,Napier Field,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.3,354,"{'type': 'Point', 'coordinates': [-85.4549616, 31.31491658]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
367,2020,AL,Alabama,Nauvoo,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.4,221,"{'type': 'Point', 'coordinates': [-87.48754838, 33.9873653]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
368,2020,AL,Alabama,Nectar,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.4,345,"{'type': 'Point', 'coordinates': [-86.639388, 33.96077907]}",Cancer (except skin),6.5,5.8,7.1,Cancer (except skin),1.0
369,2020,AL,Alabama,New Brockton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.3,1146,"{'type': 'Point', 'coordinates': [-85.92279986, 31.37842325]}",Cancer (except skin),6.3,5.7,6.9,Cancer (except skin),1.0
370,2020,AL,Alabama,New Hope,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,2810,"{'type': 'Point', 'coordinates': [-86.39767325, 34.52986872]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
371,2020,AL,Alabama,New Market,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,1597,"{'type': 'Point', 'coordinates': [-86.42262042, 34.88924805]}",Cancer (except skin),6.4,5.7,7.0,Cancer (except skin),1.0
372,2020,AL,Alabama,New Site,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.7,6.4,773,"{'type': 'Point', 'coordinates': [-85.78013975, 33.02822026]}",Cancer (except skin),6.4,5.7,7.1,Cancer (except skin),1.0
373,2020,AL,Alabama,New Union,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.4,955,"{'type': 'Point', 'coordinates': [-86.2289225, 34.14248551]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
374,2020,AL,Alabama,Newbern,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.4,5.2,5.6,186,"{'type': 'Point', 'coordinates': [-87.53318693, 32.59195812]}",Cancer (except skin),5.6,5.0,6.3,Cancer (except skin),1.0
375,2020,AL,Alabama,Newton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.3,1511,"{'type': 'Point', 'coordinates': [-85.58916522, 31.34254288]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
376,2020,AL,Alabama,Newville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.4,5.9,539,"{'type': 'Point', 'coordinates': [-85.33669, 31.42060464]}",Cancer (except skin),6.0,5.4,6.6,Cancer (except skin),1.0
377,2020,AL,Alabama,North Courtland,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.1,4.8,5.4,632,"{'type': 'Point', 'coordinates': [-87.30825154, 34.67878045]}",Cancer (except skin),5.3,4.7,5.9,Cancer (except skin),1.0
378,2020,AL,Alabama,North Johns,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.6,5.4,5.8,145,"{'type': 'Point', 'coordinates': [-87.10088827, 33.36805482]}",Cancer (except skin),5.8,5.2,6.4,Cancer (except skin),1.0
379,2020,AL,Alabama,Northport,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.1,23665,"{'type': 'Point', 'coordinates': [-87.57643575, 33.23963187]}",Cancer (except skin),6.3,5.7,6.9,Cancer (except skin),1.0
380,2020,AL,Alabama,Notasulga,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.7,6.2,965,"{'type': 'Point', 'coordinates': [-85.66953588, 32.5569325]}",Cancer (except skin),6.2,5.6,6.8,Cancer (except skin),1.0
381,2020,AL,Alabama,Oak Grove,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.3,528,"{'type': 'Point', 'coordinates': [-86.30114344, 33.18802559]}",Cancer (except skin),6.5,5.9,7.1,Cancer (except skin),1.0
382,2020,AL,Alabama,Oakman,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.3,789,"{'type': 'Point', 'coordinates': [-87.38904622, 33.71413602]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
383,2020,AL,Alabama,Odenville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,3597,"{'type': 'Point', 'coordinates': [-86.398887, 33.6866118]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
384,2020,AL,Alabama,Ohatchee,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,1170,"{'type': 'Point', 'coordinates': [-86.023838, 33.7829655]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
385,2020,AL,Alabama,Oneonta,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.3,6611,"{'type': 'Point', 'coordinates': [-86.4926107, 33.93952339]}",Cancer (except skin),6.4,5.7,7.1,Cancer (except skin),1.0
386,2020,AL,Alabama,Onycha,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,184,"{'type': 'Point', 'coordinates': [-86.27852226, 31.22460811]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
387,2020,AL,Alabama,Opelika,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.7,5.9,26495,"{'type': 'Point', 'coordinates': [-85.37652978, 32.66105499]}",Cancer (except skin),6.1,5.5,6.7,Cancer (except skin),1.0
388,2020,AL,Alabama,Opp,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.9,6.2,6659,"{'type': 'Point', 'coordinates': [-86.25698095, 31.28482631]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
389,2020,AL,Alabama,Orange Beach,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,6.0,6.5,5441,"{'type': 'Point', 'coordinates': [-87.5964262, 30.28620273]}",Cancer (except skin),6.5,5.9,7.1,Cancer (except skin),1.0
390,2020,AL,Alabama,Orrville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.6,5.3,5.8,204,"{'type': 'Point', 'coordinates': [-87.24544723, 32.30676862]}",Cancer (except skin),5.9,5.3,6.5,Cancer (except skin),1.0
391,2020,AL,Alabama,Our Town,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,641,"{'type': 'Point', 'coordinates': [-85.96864703, 32.83045841]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
392,2020,AL,Alabama,Owens Cross Roads,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.6,1521,"{'type': 'Point', 'coordinates': [-86.452367, 34.58780126]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
393,2020,AL,Alabama,Oxford,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,6.0,6.3,21396,"{'type': 'Point', 'coordinates': [-85.8676477, 33.59576589]}",Cancer (except skin),6.5,5.9,7.0,Cancer (except skin),1.0
394,2020,AL,Alabama,Ozark,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.8,6.0,14907,"{'type': 'Point', 'coordinates': [-85.64654996, 31.44860016]}",Cancer (except skin),6.2,5.7,6.9,Cancer (except skin),1.0
395,2020,AL,Alabama,Paint Rock,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.5,210,"{'type': 'Point', 'coordinates': [-86.33067712, 34.66019435]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
396,2020,AL,Alabama,Panola,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.2,4.8,5.5,144,"{'type': 'Point', 'coordinates': [-88.267594, 32.94965539]}",Cancer (except skin),5.4,4.8,6.0,Cancer (except skin),1.0
397,2020,AL,Alabama,Parrish,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.2,982,"{'type': 'Point', 'coordinates': [-87.28012681, 33.73232135]}",Cancer (except skin),6.3,5.6,7.0,Cancer (except skin),1.0
398,2020,AL,Alabama,Pelham,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,6.0,6.2,21521,"{'type': 'Point', 'coordinates': [-86.7578557, 33.31043027]}",Cancer (except skin),6.6,6.0,7.2,Cancer (except skin),1.0
399,2020,AL,Alabama,Pell City,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,6.0,6.2,12719,"{'type': 'Point', 'coordinates': [-86.26683777, 33.56106369]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
400,2020,AL,Alabama,Pennington,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.4,5.9,221,"{'type': 'Point', 'coordinates': [-88.0557765, 32.19668522]}",Cancer (except skin),5.9,5.3,6.6,Cancer (except skin),1.0
401,2020,AL,Alabama,Penton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.2,201,"{'type': 'Point', 'coordinates': [-85.455468, 33.01345018]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),1.0
402,2020,AL,Alabama,Perdido,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,815,"{'type': 'Point', 'coordinates': [-87.63222016, 31.00331871]}",Cancer (except skin),6.3,5.7,6.9,Cancer (except skin),1.0
403,2020,AL,Alabama,Perdido Beach,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.8,6.5,550,"{'type': 'Point', 'coordinates': [-87.50364116, 30.35548532]}",Cancer (except skin),6.4,5.7,7.1,Cancer (except skin),1.0
404,2020,AL,Alabama,Peterman,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.3,89,"{'type': 'Point', 'coordinates': [-87.26304224, 31.58366873]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
405,2020,AL,Alabama,Petrey,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.4,58,"{'type': 'Point', 'coordinates': [-86.20568192, 31.84947168]}",Cancer (except skin),6.4,5.8,7.2,Cancer (except skin),1.0
406,2020,AL,Alabama,Phenix City,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.7,5.9,32864,"{'type': 'Point', 'coordinates': [-85.02503179, 32.45915527]}",Cancer (except skin),6.1,5.6,6.6,Cancer (except skin),1.0
407,2020,AL,Alabama,Phil Campbell,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,1148,"{'type': 'Point', 'coordinates': [-87.70621674, 34.35194345]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
408,2020,AL,Alabama,Pickensville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.5,5.3,5.7,608,"{'type': 'Point', 'coordinates': [-88.27446273, 33.23361884]}",Cancer (except skin),5.7,5.2,6.4,Cancer (except skin),1.0
409,2020,AL,Alabama,Piedmont,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.4,4933,"{'type': 'Point', 'coordinates': [-85.61497561, 33.92494877]}",Cancer (except skin),6.5,5.8,7.1,Cancer (except skin),1.0
410,2020,AL,Alabama,Pike Road,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.8,6.0,5492,"{'type': 'Point', 'coordinates': [-86.06628225, 32.30209413]}",Cancer (except skin),6.2,5.6,6.8,Cancer (except skin),1.0
411,2020,AL,Alabama,Pinckard,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.3,647,"{'type': 'Point', 'coordinates': [-85.54304148, 31.31726267]}",Cancer (except skin),6.4,5.7,7.1,Cancer (except skin),1.0
412,2020,AL,Alabama,Pine Apple,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.3,132,"{'type': 'Point', 'coordinates': [-86.98905913, 31.87215545]}",Cancer (except skin),6.3,5.6,7.0,Cancer (except skin),1.0
413,2020,AL,Alabama,Pine Hill,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.4,5.9,975,"{'type': 'Point', 'coordinates': [-87.58751437, 31.98588342]}",Cancer (except skin),5.9,5.4,6.6,Cancer (except skin),1.0
414,2020,AL,Alabama,Pine Level,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.2,4183,"{'type': 'Point', 'coordinates': [-86.45289192, 32.57965521]}",Cancer (except skin),6.5,5.9,7.1,Cancer (except skin),1.0
415,2020,AL,Alabama,Pine Ridge,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.3,282,"{'type': 'Point', 'coordinates': [-85.779564, 34.4429948]}",Cancer (except skin),6.4,5.7,7.0,Cancer (except skin),1.0
416,2020,AL,Alabama,Pinson,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.3,8081,"{'type': 'Point', 'coordinates': [-86.69739125, 33.68102336]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
417,2020,AL,Alabama,Pisgah,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.8,6.5,722,"{'type': 'Point', 'coordinates': [-85.84601002, 34.68436688]}",Cancer (except skin),6.6,5.9,7.3,Cancer (except skin),1.0
418,2020,AL,Alabama,Pleasant Grove,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.8,6.1,10110,"{'type': 'Point', 'coordinates': [-86.97813934, 33.49367241]}",Cancer (except skin),6.2,5.7,6.8,Cancer (except skin),1.0
419,2020,AL,Alabama,Pleasant Groves,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,420,"{'type': 'Point', 'coordinates': [-86.21717, 34.72958188]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
420,2020,AL,Alabama,Point Clear,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.7,6.1,2080,"{'type': 'Point', 'coordinates': [-87.91700668, 30.48058657]}",Cancer (except skin),6.1,5.5,6.7,Cancer (except skin),1.0
421,2020,AL,Alabama,Pollard,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.6,5.3,5.9,137,"{'type': 'Point', 'coordinates': [-87.17360587, 31.02353638]}",Cancer (except skin),5.8,5.2,6.5,Cancer (except skin),1.0
422,2020,AL,Alabama,Powell,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.4,955,"{'type': 'Point', 'coordinates': [-85.89787854, 34.53253426]}",Cancer (except skin),6.5,5.8,7.1,Cancer (except skin),1.0
423,2020,AL,Alabama,Prattville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.9,6.1,33975,"{'type': 'Point', 'coordinates': [-86.45904834, 32.46027296]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
424,2020,AL,Alabama,Priceville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.5,2658,"{'type': 'Point', 'coordinates': [-86.88308338, 34.52363134]}",Cancer (except skin),6.6,6.0,7.2,Cancer (except skin),1.0
425,2020,AL,Alabama,Prichard,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.3,5.2,5.4,22664,"{'type': 'Point', 'coordinates': [-88.13010143, 30.77354612]}",Cancer (except skin),5.7,5.2,6.2,Cancer (except skin),1.0
426,2020,AL,Alabama,Providence,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.2,223,"{'type': 'Point', 'coordinates': [-87.77611494, 32.3423869]}",Cancer (except skin),6.3,5.6,6.9,Cancer (except skin),1.0
427,2020,AL,Alabama,Putnam,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.5,5.2,5.7,193,"{'type': 'Point', 'coordinates': [-88.03305757, 32.01808518]}",Cancer (except skin),5.6,5.1,6.3,Cancer (except skin),1.0
428,2020,AL,Alabama,Ragland,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.3,1639,"{'type': 'Point', 'coordinates': [-86.131329, 33.75850015]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
429,2020,AL,Alabama,Rainbow City,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.4,9602,"{'type': 'Point', 'coordinates': [-86.1267915, 33.92731946]}",Cancer (except skin),6.5,5.8,7.1,Cancer (except skin),1.0
430,2020,AL,Alabama,Rainsville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.4,4979,"{'type': 'Point', 'coordinates': [-85.84352853, 34.49385434]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
431,2020,AL,Alabama,Ranburne,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.5,409,"{'type': 'Point', 'coordinates': [-85.3344975, 33.52768435]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
432,2020,AL,Alabama,Ray,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.5,6.1,443,"{'type': 'Point', 'coordinates': [-86.03498773, 32.87896809]}",Cancer (except skin),6.1,5.5,6.8,Cancer (except skin),1.0
433,2020,AL,Alabama,Red Bay,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.4,3158,"{'type': 'Point', 'coordinates': [-88.13523002, 34.43693514]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
434,2020,AL,Alabama,Red Level,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.7,6.4,487,"{'type': 'Point', 'coordinates': [-86.6084213, 31.40553431]}",Cancer (except skin),6.5,5.8,7.1,Cancer (except skin),1.0
435,2020,AL,Alabama,Redland,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,3736,"{'type': 'Point', 'coordinates': [-86.13752143, 32.47536982]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
436,2020,AL,Alabama,Reece City,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,653,"{'type': 'Point', 'coordinates': [-86.0323155, 34.0687221]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
437,2020,AL,Alabama,Reeltown,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.2,766,"{'type': 'Point', 'coordinates': [-85.81895209, 32.5787608]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
438,2020,AL,Alabama,Reform,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.5,6.0,1702,"{'type': 'Point', 'coordinates': [-88.01726371, 33.37881776]}",Cancer (except skin),6.0,5.4,6.7,Cancer (except skin),1.0
439,2020,AL,Alabama,Rehobeth,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.5,1301,"{'type': 'Point', 'coordinates': [-85.43911608, 31.12281455]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
440,2020,AL,Alabama,Repton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.5,6.0,282,"{'type': 'Point', 'coordinates': [-87.23932876, 31.40965563]}",Cancer (except skin),6.1,5.5,6.7,Cancer (except skin),1.0
441,2020,AL,Alabama,Ridgeville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.3,5.1,5.6,112,"{'type': 'Point', 'coordinates': [-86.1028955, 34.05508598]}",Cancer (except skin),5.6,5.0,6.2,Cancer (except skin),1.0
442,2020,AL,Alabama,River Falls,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.6,6.0,526,"{'type': 'Point', 'coordinates': [-86.5411273, 31.35243893]}",Cancer (except skin),6.1,5.5,6.7,Cancer (except skin),1.0
443,2020,AL,Alabama,Riverside,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.3,2208,"{'type': 'Point', 'coordinates': [-86.2227515, 33.6039239]}",Cancer (except skin),6.4,5.7,7.1,Cancer (except skin),1.0
